frame,player name,weapon 1,weapon 2
2275,SSG_Frexs,TRIPLE TAKE,FLATLINE
2276,SSG_Frexs,TRIPLE TAKE,FLATLINE
2277,SSG_Frexs,TRIPLE TAKE,FLATLINE
2278,SSG_Frexs,TRIPLE TAKE,FLATLINE
2279,SSG_Frexs,TRIPLE TAKE,FLATLINE
2280,SSG_Frexs,TRIPLE TAKE,FLATLINE
2281,SSG_Frexs,TRIPLE TAKE,FLATLINE
2282,SSG_Frexs,TRIPLE TAKE,FLATLINE
2283,SSG_Frexs,TRIPLE TAKE,FLATLINE
2284,SSG_xenial,TRIPLE TAKE,FLATLINE
2287,SSG_xenial,G7 SCOUT,EVA-8 AUTO
2288,SSG_xenial,G7 SCOUT,EVA-8 AUTO
2289,SSG_xenial,G7 SCOUT,EVA-8 AUTO
2290,SSG_xenial,G7 SCOUT,EVA-8 AUTO
2291,SSG_xenial,G7 SCOUT,EVA-8 AUTO
2292,SSG_xenial,G7 SCOUT,EVA-8 AUTO
2293,SSG_xenial,G7 SCOUT,EVA-8 AUTO
2294,SSG_xenial,G7 SCOUT,EVA-8 AUTO
2295,SSG_xenial,G7 SCOUT,EVA-8 AUTO
2296,SSG_xenial,G7 SCOUT,EVA-8 AUTO
2297,SSG_xenial,G7 SCOUT,EVA-8 AUTO
2300,NRG_Sweet_Rank_1,HAVOC,EVA-8 AUTO
2301,NRG_Sweet_Rank_1,HAVOC,EVA-8 AUTO
2302,NRG_Sweet_Rank_1,HAVOC,EVA-8 AUTO
2303,SSG_Frexs,TRIPLE TAKE,FLATLINE
2304,SSG_Claraphi,R-301,TRIPLE TAKE
2305,SSG_Claraphi,R-301,TRIPLE TAKE
2306,SSG_Claraphi,R-301,TRIPLE TAKE
2307,SSG_Claraphi,R-301,TRIPLE TAKE
2308,SSG_Frexs,TRIPLE TAKE,FLATLINE
2309,SSG_Frexs,TRIPLE TAKE,FLATLINE
2310,SSG_Frexs,TRIPLE TAKE,FLATLINE
2311,SSG_Frexs,TRIPLE TAKE,FLATLINE
2312,SSG_Frexs,TRIPLE TAKE,FLATLINE
2314,Snip3down_EW,VOLT,FLATLINE
2315,Snip3down_EW,VOLT,FLATLINE
2316,Snip3down_EW,VOLT,FLATLINE
2317,Snip3down_EW,VOLT,FLATLINE
2318,Snip3down_EW,VOLT,FLATLINE
2319,Snip3down_EW,VOLT,FLATLINE
2320,Snip3down_EW,VOLT,FLATLINE
2321,Snip3down_EW,VOLT,FLATLINE
2322,Snip3down_EW,VOLT,FLATLINE
2323,Snip3down_EW,VOLT,FLATLINE
2324,TSM_ImperialHa1,SPITFIRE,PEACEKEEPER
2325,TSM_ImperialHa1,SPITFIRE,PEACEKEEPER
2326,TSM_ImperialHa1,SPITFIRE,PEACEKEEPER
2327,TSM_ImperialHa1,SPITFIRE,PEACEKEEPER
2333,NRG_Sweet_Rank_1,HAVOC,EVA-8 AUTO
2334,NRG_Sweet_Rank_1,HAVOC,EVA-8 AUTO
2335,NRG_Sweet_Rank_1,HAVOC,EVA-8 AUTO
2336,NRG_Sweet_Rank_1,HAVOC,EVA-8 AUTO
2337,NRG_Sweet_Rank_1,HAVOC,EVA-8 AUTO
2338,NRG_Sweet_Rank_1,HAVOC,EVA-8 AUTO
2339,NRG_Sweet_Rank_1,HAVOC,EVA-8 AUTO
2340,NRG_Sweet_Rank_1,HAVOC,EVA-8 AUTO
2341,NRG_Sweet_Rank_1,HAVOC,EVA-8 AUTO
2342,NRG_Sweet_Rank_1,HAVOC,EVA-8 AUTO
2343,NRG_Sweet_Rank_1,HAVOC,EVA-8 AUTO
2344,NRG_Sweet_Rank_1,HAVOC,EVA-8 AUTO
2345,NRG_Sweet_Rank_1,HAVOC,EVA-8 AUTO
2346,NRG_Sweet_Rank_1,HAVOC,EVA-8 AUTO
2349,NRG_Sweet_Rank_1,HAVOC,EVA-8 AUTO
2350,NRG_Sweet_Rank_1,HAVOC,EVA-8 AUTO
2351,NRG_Sweet_Rank_1,HAVOC,EVA-8 AUTO
2352,NRG_Sweet_Rank_1,HAVOC,EVA-8 AUTO
2353,NRG_Sweet_Rank_1,HAVOC,EVA-8 AUTO
2355,COL_iShiny,TRIPLE TAKE,MASTIFF
2356,COL_iShiny,TRIPLE TAKE,MASTIFF
2359,SSG_Claraphi,R-301,TRIPLE TAKE
2360,SSG_Frexs,TRIPLE TAKE,FLATLINE
2361,SSG_Claraphi,R-301,TRIPLE TAKE
2362,SSG_Claraphi,R-301,TRIPLE TAKE
2363,SSG_Claraphi,R-301,TRIPLE TAKE
2364,SSG_Claraphi,R-301,TRIPLE TAKE
2365,SSG_Claraphi,R-301,TRIPLE TAKE
2366,SSG_Claraphi,R-301,TRIPLE TAKE
2367,SSG_Frexs,TRIPLE TAKE,FLATLINE
2368,SSG_Frexs,TRIPLE TAKE,FLATLINE
2369,SSG_Frexs,TRIPLE TAKE,FLATLINE
2370,SSG_Frexs,TRIPLE TAKE,FLATLINE
2371,SSG_Frexs,TRIPLE TAKE,FLATLINE
2372,SSG_Frexs,TRIPLE TAKE,FLATLINE
2373,SSG_Frexs,TRIPLE TAKE,FLATLINE
2377,StinkTV,R-301,EVA-8 AUTO
2378,StinkTV,R-301,EVA-8 AUTO
2379,StinkTV,R-301,EVA-8 AUTO
2380,StinkTV,R-301,EVA-8 AUTO
2381,StinkTV,R-301,EVA-8 AUTO
2382,COL_Monsoon,R-301,MASTIFF
2383,COL_Monsoon,R-301,MASTIFF
2384,COL_Monsoon,R-301,MASTIFF
2385,COL_Monsoon,R-301,MASTIFF
2393,HRN_Euriece,MASTIFF,R-301
2394,HRN_Euriece,MASTIFF,R-301
2395,HRN_Rkn,MASTIFF,R-301
2396,HRN_Rkn,WINGMAN,EVA-8 AUTO
2397,HRN_Euriece,MASTIFF,R-301
2398,HRN_Euriece,MASTIFF,R-301
2399,HRN_Euriece,MASTIFF,R-301
2400,HRN_Euriece,MASTIFF,R-301
2401,HRN_Euriece,MASTIFF,R-301
2405,peeshCYA,EVA-8 AUTO,
2407,Zeroplus,R-301,EVA-8 AUTO
2408,Zeroplus,R-301,EVA-8 AUTO
2411,Zeroplus,R-301,EVA-8 AUTO
2412,DROPPEDxd,R-99,HEMLOK
2418,HRN_Rkn,WINGMAN,EVA-8 AUTO
2419,HRN_Rkn,WINGMAN,EVA-8 AUTO
2420,HRN_Rkn,WINGMAN,EVA-8 AUTO
2421,HRN_Hill,SPITFIRE,ALTERNATOR
2422,HRN_Hill,SPITFIRE,ALTERNATOR
2423,MrGreekGodTTV,SPITFIRE,R-301
2424,MrGreekGodTTV,SPITFIRE,R-301
2425,MrGreekGodTTV,SPITFIRE,R-301
2426,MrGreekGodTTV,SPITFIRE,R-301
2428,HRN_Euriece,MASTIFF,R-301
2429,HRN_Euriece,MASTIFF,R-301
2430,HRN_Euriece,MASTIFF,R-301
2431,HRN_Euriece,MASTIFF,R-301
2432,HRN_Euriece,MASTIFF,R-301
2438,knoqd,SENTINEL,VOLT
2439,knoqd,SENTINEL,VOLT
2440,knoqd,SENTINEL,VOLT
2441,knoqd,SENTINEL,VOLT
2443,knoqd,SENTINEL,VOLT
2444,StayNaughty,SENTINEL,VOLT
2445,StayNaughty,EVA-8 AUTO,G7 SCOUT
2453,StayNaughty,EVA-8 AUTO,R-301
2454,StayNaughty,EVA-8 AUTO,R-301
2455,sF_zachmazer,EVA-8 AUTO,SPITFIRE
2456,COL_Monsoon,R-301,MASTIFF
2457,COL_Monsoon,R-301,MASTIFF
2458,COL_Monsoon,R-301,MASTIFF
2461,COL_Reptar,VOLT,LONGBOW
2462,COL_Reptar,VOLT,LONGBOW
2463,COL_Reptar,VOLT,LONGBOW
2464,COL_Reptar,VOLT,LONGBOW
2465,COL_Reptar,VOLT,LONGBOW
2466,COL_Reptar,VOLT,LONGBOW
2467,COL_Reptar,VOLT,LONGBOW
2475,Hambino24TV,WINGMAN,R-301
2476,Hambino24TV,WINGMAN,R-301
2477,Hambino24TV,WINGMAN,R-301
2478,Hambino24TV,WINGMAN,R-301
2479,Hambino24TV,WINGMAN,R-301
2480,Hambino24TV,WINGMAN,R-301
2481,Hambino24TV,WINGMAN,R-301
2482,Hambino24TV,WINGMAN,R-301
2483,Hambino24TV,WINGMAN,R-301
2484,Hambino24TV,WINGMAN,R-301
2485,Hambino24TV,WINGMAN,R-301
2486,Hambino24TV,WINGMAN,R-301
2488,LiquidNocturnal,LONGBOW,MASTIFF
2489,LiquidNocturnal,LONGBOW,MASTIFF
2490,LiquidNocturnal,MASTIFF,
2491,LiquidNocturnal,LONGBOW,MASTIFF
2495,Hambino24TV,WINGMAN,R-301
2496,StayNaughty,EVA-8 AUTO,R-301
2498,StayNaughty,EVA-8 AUTO,R-301
2499,StayNaughty,EVA-8 AUTO,R-301
2500,StayNaughty,EVA-8 AUTO,R-301
2501,StayNaughty,EVA-8 AUTO,R-301
2502,StayNaughty,EVA-8 AUTO,R-301
2503,StayNaughty,EVA-8 AUTO,R-301
2504,sF_zachmazer,EVA-8 AUTO,R-301
2509,Liquid Flanker,FLATLINE,R-99
2510,TSM Albralelie,TRIPLE TAKE,R-99
2511,TSM Albralelie,TRIPLE TAKE,R-99
2512,TSM Albralelie,TRIPLE TAKE,R-99
2513,TSM Albralelie,TRIPLE TAKE,R-99
2514,Liquid Flanker,FLATLINE,R-99
2515,Liquid Flanker,FLATLINE,R-99
2516,TSM Albralelie,TRIPLE TAKE,R-99
2517,TSM Albralelie,TRIPLE TAKE,R-99
2518,LiquidNocturnal,LONGBOW,MASTIFF
2519,LiquidNocturnal,LONGBOW,MASTIFF
2520,LiquidNocturnal,LONGBOW,MASTIFF
2527,TSM_ImperialHa1,SPITFIRE,PEACEKEEPER
2528,TSM_ImperialHa1,SPITFIRE,PEACEKEEPER
2529,TSM_ImperialHa1,SPITFIRE,PEACEKEEPER
2530,TSM_ImperialHa1,SPITFIRE,PEACEKEEPER
2531,TSM_ImperialHa1,SPITFIRE,PEACEKEEPER
2535,TSM_ImperialHa1,SPITFIRE,PEACEKEEPER
2536,TSM_ImperialHa1,SPITFIRE,PEACEKEEPER
2539,sF_zachmazer,MASTIFF,SPITFIRE
2540,sF_zachmazer,MASTIFF,SPITFIRE
2541,knoqd,MASTIFF,R-301
2542,StayNaughty,EVA-8 AUTO,VOLT
2543,StayNaughty,EVA-8 AUTO,VOLT
2544,sF_zachmazer,MASTIFF,SPITFIRE
2546,sF_zachmazer,MASTIFF,SPITFIRE
2547,sF_zachmazer,MASTIFF,SPITFIRE
2548,sF_zachmazer,MASTIFF,SPITFIRE
2549,sF_zachmazer,MASTIFF,SPITFIRE
2552,LiquidNocturnal,WINGMAN,MASTIFF
2553,LiquidNocturnal,WINGMAN,MASTIFF
2554,LiquidNocturnal,WINGMAN,MASTIFF
2555,LiquidNocturnal,WINGMAN,MASTIFF
2556,LiquidNocturnal,WINGMAN,MASTIFF
2557,LiquidNocturnal,WINGMAN,MASTIFF
2558,LiquidNocturnal,WINGMAN,MASTIFF
2559,LiquidNocturnal,WINGMAN,MASTIFF
2566,LiquidNocturnal,WINGMAN,MASTIFF
2567,LiquidNocturnal,WINGMAN,MASTIFF
2568,LiquidNocturnal,WINGMAN,MASTIFF
2569,LiquidNocturnal,WINGMAN,MASTIFF
2573,LiquidNocturnal,WINGMAN,MASTIFF
2574,LiquidNocturnal,WINGMAN,MASTIFF
2575,LiquidNocturnal,WINGMAN,MASTIFF
2577,LiquidNocturnal,WINGMAN,MASTIFF
2581,Snip3down_EW,VOLT,FLATLINE
2582,TSM_ImperialHa1,,
2583,LiquidNocturnal,WINGMAN,MASTIFF
2586,sF_zachmazer,MASTIFF,SPITFIRE
