frame,player name,weapon 1,weapon 2
6536,Gracefulfps,MASTIFF,G7 SCOUT
6540,Alliance_Hakis,VOLT,EVA-8 AUTO
6541,Alliance_Hakis,VOLT,EVA-8 AUTO
6542,Alliance_Hakis,VOLT,EVA-8 AUTO
6543,Alliance_Hakis,VOLT,EVA-8 AUTO
6544,Alliance_Hakis,VOLT,EVA-8 AUTO
6545,Alliance_Hakis,VOLT,EVA-8 AUTO
6546,Alliance_Hakis,VOLT,EVA-8 AUTO
6547,Alliance_Hakis,VOLT,EVA-8 AUTO
6548,Alliance_Hakis,VOLT,EVA-8 AUTO
6549,Alliance_Hakis,VOLT,EVA-8 AUTO
6550,Alliance_Hakis,VOLT,EVA-8 AUTO
6551,Alliance_Hakis,VOLT,EVA-8 AUTO
6552,Alliance_Hakis,VOLT,EVA-8 AUTO
6553,Alliance_Hakis,VOLT,EVA-8 AUTO
6554,Alliance_iPN-kOu,G7 SCOUT,EVA-8 AUTO
6555,Alliance_iPN-kOu,G7 SCOUT,EVA-8 AUTO
6557,Alliance_iPN-kOu,G7 SCOUT,EVA-8 AUTO
6558,Alliance_Vaifs,FLATLINE,MASTIFF
6559,Alliance_Vaifs,FLATLINE,MASTIFF
6560,Alliance_Vaifs,FLATLINE,MASTIFF
6561,Alliance_Vaifs,FLATLINE,MASTIFF
6562,Alliance_Vaifs,FLATLINE,MASTIFF
6568,Alliance_Vaifs,FLATLINE,MASTIFF
6569,Alliance_Vaifs,FLATLINE,MASTIFF
6570,Alliance_Hakis,VOLT,EVA-8 AUTO
6571,Alliance_Hakis,VOLT,EVA-8 AUTO
6572,Alliance_Hakis,VOLT,EVA-8 AUTO
6573,Alliance_Hakis,VOLT,EVA-8 AUTO
6574,Alliance_Hakis,VOLT,EVA-8 AUTO
6575,Alliance_Hakis,VOLT,EVA-8 AUTO
6576,Alliance_Hakis,VOLT,EVA-8 AUTO
6577,Alliance_Hakis,VOLT,EVA-8 AUTO
6578,Alliance_Hakis,VOLT,EVA-8 AUTO
6579,Alliance_Hakis,VOLT,EVA-8 AUTO
6580,Alliance_Hakis,VOLT,EVA-8 AUTO
6581,Alliance_Hakis,VOLT,EVA-8 AUTO
6582,Alliance_Hakis,VOLT,EVA-8 AUTO
6583,Alliance_Hakis,VOLT,EVA-8 AUTO
6584,Alliance_Hakis,VOLT,EVA-8 AUTO
6585,Alliance_Hakis,VOLT,EVA-8 AUTO
6586,Alliance_Hakis,VOLT,EVA-8 AUTO
6587,Alliance_Hakis,VOLT,EVA-8 AUTO
6588,Alliance_iPN-kOu,G7 SCOUT,EVA-8 AUTO
6589,Alliance_Vaifs,FLATLINE,MASTIFF
6590,FotM_nothFPS,FLATLINE,R-301
6591,FotM_nothFPS,FLATLINE,R-301
6592,FotM_nothFPS,FLATLINE,R-301
6593,FotM_nothFPS,FLATLINE,R-301
6594,FotM_nothFPS,FLATLINE,R-301
6595,FotM_nothFPS,FLATLINE,R-301
6596,FotM_nothFPS,FLATLINE,R-301
6597,FotM_nothFPS,FLATLINE,R-301
6598,FotM_Taylor,R-301,EVA-8 AUTO
6599,FotM_Taylor,R-301,EVA-8 AUTO
6600,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6601,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6602,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6603,NAVI_Neshh,R-301,MASTIFF
6604,NAVI_Neshh,R-301,MASTIFF
6605,NAVI_Neshh,R-301,MASTIFF
6606,NAVI_Neshh,R-301,MASTIFF
6607,NAVI_Neshh,R-301,MASTIFF
6608,NAVI_Neshh,MASTIFF,
6609,NAVI_Neshh,R-301,MASTIFF
6610,NAVI_Neshh,R-301,MASTIFF
6611,NAVI_Neshh,R-301,MASTIFF
6612,NAVI_Neshh,R-301,MASTIFF
6613,NAVI_Neshh,R-301,MASTIFF
6620,Leogri3x6_Gambit,EVA-8 AUTO,R-301
6621,Leogri3x6_Gambit,EVA-8 AUTO,R-301
6622,Leogri3x6_Gambit,EVA-8 AUTO,R-301
6623,Leogri3x6_Gambit,EVA-8 AUTO,R-301
6624,Leogri3x6_Gambit,EVA-8 AUTO,R-301
6625,Leogri3x6_Gambit,EVA-8 AUTO,R-301
6626,Leogri3x6_Gambit,EVA-8 AUTO,R-301
6627,Leogri3x6_Gambit,EVA-8 AUTO,R-301
6628,Leogri3x6_Gambit,EVA-8 AUTO,R-301
6630,Leogri3x6_Gambit,EVA-8 AUTO,R-301
6631,Leogri3x6_Gambit,EVA-8 AUTO,R-301
6632,Gracefulfps,MASTIFF,G7 SCOUT
6633,Gracefulfps,MASTIFF,G7 SCOUT
6634,Gracefulfps,MASTIFF,G7 SCOUT
6635,Gracefulfps,MASTIFF,G7 SCOUT
6636,Gracefulfps,MASTIFF,G7 SCOUT
6637,Gracefulfps,MASTIFF,G7 SCOUT
6638,Jmwfps,MASTIFF,SPITFIRE
6639,Jmwfps,MASTIFF,SPITFIRE
6640,Jmwfps,MASTIFF,SPITFIRE
6641,Jmwfps,MASTIFF,SPITFIRE
6642,Jmwfps,MASTIFF,SPITFIRE
6643,Jmwfps,MASTIFF,SPITFIRE
6644,Jmwfps,MASTIFF,SPITFIRE
6645,Jmwfps,MASTIFF,SPITFIRE
6646,TTM_ShRP,LONGBOW,MASTIFF
6647,TTM_ShRP,MASTIFF,
6648,TTM_ShRP,LONGBOW,MASTIFF
6649,TTM_ShRP,LONGBOW,MASTIFF
6650,TTM_ShRP,LONGBOW,MASTIFF
6651,TTM_ShRP,LONGBOW,MASTIFF
6652,TTM_ShRP,LONGBOW,MASTIFF
6653,FotM_Pjeh,EVA-8 AUTO,
6654,FotM_Pjeh,FLATLINE,EVA-8 AUTO
6655,FotM_Pjeh,FLATLINE,EVA-8 AUTO
6656,FotM_Pjeh,FLATLINE,EVA-8 AUTO
6657,FotM_Pjeh,FLATLINE,EVA-8 AUTO
6676,FotM_Pjeh,EVA-8 AUTO,
6677,FotM_Pjeh,FLATLINE,EVA-8 AUTO
6678,FotM_Pjeh,FLATLINE,EVA-8 AUTO
6679,FotM_Pjeh,FLATLINE,EVA-8 AUTO
6684,FotM_Taylor,R-301,EVA-8 AUTO
6685,FotM_Taylor,R-301,EVA-8 AUTO
6686,FotM_Taylor,R-301,EVA-8 AUTO
6687,FotM_Taylor,R-301,EVA-8 AUTO
6688,FotM_Taylor,R-301,EVA-8 AUTO
6689,FotM_Taylor,R-301,EVA-8 AUTO
6690,FotM_Taylor,R-301,EVA-8 AUTO
6691,FotM_Taylor,R-301,EVA-8 AUTO
6692,FotM_Taylor,R-301,EVA-8 AUTO
6693,FotM_Taylor,R-301,EVA-8 AUTO
6694,FotM_Taylor,EVA-8 AUTO,
6695,FotM_Taylor,R-301,EVA-8 AUTO
6696,FotM_Taylor,EVA-8 AUTO,
6697,FotM_nothFPS,FLATLINE,R-301
6702,TTM_ShRP,LONGBOW,MASTIFF
6703,TTM_ShRP,LONGBOW,MASTIFF
6704,TTM_ShRP,LONGBOW,MASTIFF
6705,TTM_ShRP,LONGBOW,MASTIFF
6706,TTM_Amaazz,SPITFIRE,EVA-8 AUTO
6707,TTM_Amaazz,SPITFIRE,EVA-8 AUTO
6708,TTM_Amaazz,SPITFIRE,EVA-8 AUTO
6709,TTM_Amaazz,SPITFIRE,EVA-8 AUTO
6710,TTM_Amaazz,SPITFIRE,EVA-8 AUTO
6711,TTM_JSavageW,SPITFIRE,VOLT
6712,TTM_JSavageW,SPITFIRE,VOLT
6713,TTM_JSavageW,SPITFIRE,VOLT
6714,TTM_JSavageW,SPITFIRE,VOLT
6715,TTM_JSavageW,SPITFIRE,VOLT
6716,TTM_JSavageW,SPITFIRE,VOLT
6717,TTM_JSavageW,SPITFIRE,VOLT
6718,TTM_JSavageW,SPITFIRE,VOLT
6719,TTM_ShRP,LONGBOW,MASTIFF
6720,TTM_ShRP,LONGBOW,MASTIFF
6721,TTM_ShRP,LONGBOW,MASTIFF
6728,Twitch-Badoli,MASTIFF,CHARGE RIFLE
6729,Twitch-Badoli,MASTIFF,CHARGE RIFLE
6730,Naghz,VOLT,R-99
6731,Twitch-Badoli,MASTIFF,CHARGE RIFLE
6732,Twitch-Badoli,MASTIFF,CHARGE RIFLE
6733,Twitch-Badoli,MASTIFF,CHARGE RIFLE
6734,Twitch-Badoli,MASTIFF,CHARGE RIFLE
6735,Twitch-Badoli,MASTIFF,CHARGE RIFLE
6736,Twitch-Badoli,MASTIFF,CHARGE RIFLE
6737,Twitch-Badoli,MASTIFF,CHARGE RIFLE
6738,K1CK_Siebak,R-301,EVA-8 AUTO
6739,K1CK_Siebak,R-301,EVA-8 AUTO
6740,K1CK_Denzay,R-301,EVA-8 AUTO
6741,K1CK_Denzay,R-301,EVA-8 AUTO
6742,K1CK_Denzay,R-301,EVA-8 AUTO
6743,K1CK_Denzay,EVA-8 AUTO,
6744,K1CK_Denzay,R-301,EVA-8 AUTO
6745,K1CK_Denzay,R-301,EVA-8 AUTO
6746,K1CK_Jacuu,FLATLINE,EVA-8 AUTO
6747,K1CK_Jacuu,FLATLINE,EVA-8 AUTO
6749,TI_BallonG,EVA-8 AUTO,G7 SCOUT
6757,Gambit_Hardecki,VOLT,EVA-8 AUTO
6758,Gambit_Hardecki,VOLT,EVA-8 AUTO
6759,Gambit_Hardecki,VOLT,EVA-8 AUTO
6760,Gambit_Hardecki,VOLT,EVA-8 AUTO
6762,Gambit_Hardecki,VOLT,EVA-8 AUTO
6763,Gambit_Hardecki,VOLT,EVA-8 AUTO
6764,Gambit_Hardecki,VOLT,EVA-8 AUTO
6765,Gambit_Hardecki,VOLT,EVA-8 AUTO
6766,Gambit_Hardecki,VOLT,EVA-8 AUTO
6767,Gambit_Hardecki,VOLT,EVA-8 AUTO
6768,Gambit_Hardecki,VOLT,EVA-8 AUTO
6769,Gambit_Hardecki,VOLT,EVA-8 AUTO
6770,Gambit_Hardecki,VOLT,EVA-8 AUTO
6771,Gambit_Hardecki,VOLT,EVA-8 AUTO
6772,Gambit_Artyco,SPITFIRE,MASTIFF
6778,FotM_Pjeh,FLATLINE,EVA-8 AUTO
6779,FotM_Pjeh,FLATLINE,EVA-8 AUTO
6780,FotM_Pjeh,FLATLINE,EVA-8 AUTO
6781,FotM_Pjeh,FLATLINE,EVA-8 AUTO
6782,FotM_Pjeh,FLATLINE,EVA-8 AUTO
6783,FotM_Pjeh,FLATLINE,EVA-8 AUTO
6784,FotM_Taylor,R-301,EVA-8 AUTO
6785,NAVI_Kouhia,VOLT,G7 SCOUT
6786,NAVI_Kouhia,VOLT,G7 SCOUT
6787,NAVI_Kouhia,VOLT,G7 SCOUT
6788,NAVI_Kouhia,VOLT,G7 SCOUT
6789,NAVI_Kouhia,VOLT,G7 SCOUT
6795,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6796,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6797,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6798,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6799,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6800,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6801,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6802,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6803,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6804,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6805,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6806,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6807,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6808,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6809,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6810,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6811,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6812,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6813,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6814,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6815,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6816,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6817,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6818,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6822,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6823,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6824,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6825,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6826,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6827,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6828,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6829,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6830,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6831,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6832,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6833,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6834,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6835,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6836,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6837,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6838,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6839,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6840,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6841,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6842,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6843,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6844,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6845,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6846,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6847,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6848,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6849,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6850,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6851,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6852,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6853,NAVI_MaxStrafe,KRABER,EVA-8 AUTO
6854,Alliance_Vaifs,FLATLINE,MASTIFF
6855,Alliance_Vaifs,FLATLINE,MASTIFF
6856,Alliance_Hakis,VOLT,EVA-8 AUTO
6857,Alliance_Hakis,VOLT,EVA-8 AUTO
6858,Alliance_Hakis,VOLT,EVA-8 AUTO
6860,Alliance_Hakis,EVA-8 AUTO,
6861,Alliance_Hakis,VOLT,EVA-8 AUTO
6862,Alliance_Hakis,VOLT,EVA-8 AUTO
6863,Alliance_Hakis,VOLT,EVA-8 AUTO
6864,Alliance_Hakis,VOLT,EVA-8 AUTO
6865,Alliance_Hakis,EVA-8 AUTO,
6866,Alliance_Hakis,VOLT,EVA-8 AUTO
6867,Alliance_Hakis,VOLT,EVA-8 AUTO
6868,Alliance_Hakis,VOLT,EVA-8 AUTO
6869,Alliance_Hakis,VOLT,EVA-8 AUTO
6873,FotM_nothFPS,EVA-8 AUTO,R-301
6874,FotM_nothFPS,EVA-8 AUTO,R-301
6875,FotM_nothFPS,EVA-8 AUTO,R-301
6876,FotM_nothFPS,EVA-8 AUTO,R-301
6877,FotM_nothFPS,EVA-8 AUTO,R-301
6878,FotM_nothFPS,EVA-8 AUTO,R-301
6879,FotM_nothFPS,EVA-8 AUTO,R-301
6880,FotM_Taylor,R-301,EVA-8 AUTO
6881,FotM_Taylor,R-301,EVA-8 AUTO
6882,FotM_Taylor,R-301,EVA-8 AUTO
6883,FotM_Taylor,R-301,EVA-8 AUTO
6884,FotM_Taylor,R-301,EVA-8 AUTO
6885,FotM_Taylor,R-301,EVA-8 AUTO
6886,FotM_Taylor,R-301,EVA-8 AUTO
6887,FotM_Taylor,R-301,EVA-8 AUTO
6888,FotM_Taylor,R-301,EVA-8 AUTO
6894,FotM_Pjeh,FLATLINE,MASTIFF
6895,FotM_Pjeh,FLATLINE,MASTIFF
6896,FotM_Pjeh,FLATLINE,MASTIFF
6897,FotM_Taylor,R-301,EVA-8 AUTO
6903,FotM_Taylor,R-301,EVA-8 AUTO
6904,FotM_Taylor,R-301,EVA-8 AUTO
6905,FotM_Pjeh,FLATLINE,MASTIFF
6906,FotM_Pjeh,FLATLINE,MASTIFF
6907,FotM_Pjeh,FLATLINE,MASTIFF
6908,FotM_Pjeh,FLATLINE,MASTIFF
6909,FotM_Pjeh,FLATLINE,MASTIFF
6910,FotM_Pjeh,FLATLINE,MASTIFF
6911,FotM_Pjeh,FLATLINE,MASTIFF
6912,FotM_Pjeh,FLATLINE,MASTIFF
6914,FotM_nothFPS,EVA-8 AUTO,R-301
6915,FotM_nothFPS,EVA-8 AUTO,R-301
6916,FotM_nothFPS,EVA-8 AUTO,R-301
6917,FotM_nothFPS,EVA-8 AUTO,R-301
6918,FotM_nothFPS,EVA-8 AUTO,R-301
6920,FotM_Taylor,R-301,EVA-8 AUTO
6921,FotM_Taylor,R-301,EVA-8 AUTO
6922,FotM_Taylor,R-301,EVA-8 AUTO
6923,FotM_Taylor,R-301,EVA-8 AUTO
6924,FotM_Taylor,R-301,EVA-8 AUTO
6925,FotM_Taylor,R-301,EVA-8 AUTO
6926,FotM_Taylor,R-301,EVA-8 AUTO
6927,FotM_Taylor,R-301,EVA-8 AUTO
6933,FotM_nothFPS,EVA-8 AUTO,R-301
6934,FotM_nothFPS,EVA-8 AUTO,R-301
6935,FotM_nothFPS,EVA-8 AUTO,R-301
6936,FotM_nothFPS,EVA-8 AUTO,R-301
6937,FotM_nothFPS,EVA-8 AUTO,R-301
6942,7xaniya,VOLT,PEACEKEEPER
6943,7xaniya,VOLT,PEACEKEEPER
6944,7xaniya,VOLT,PEACEKEEPER
6945,8believerok,WINGMAN,MASTIFF
6946,8believerok,WINGMAN,MASTIFF
6947,8believerok,WINGMAN,MASTIFF
6948,8believerok,WINGMAN,MASTIFF
6949,8believerok,WINGMAN,MASTIFF
6950,8believerok,WINGMAN,MASTIFF
6951,8believerok,WINGMAN,MASTIFF
6952,8believerok,WINGMAN,MASTIFF
6953,8believerok,WINGMAN,MASTIFF
6954,8believerok,WINGMAN,MASTIFF
6955,8believerok,WINGMAN,MASTIFF
6961,7xaniya,R-301,MASTIFF
6963,7xaniya,VOLT,PEACEKEEPER
6964,7xaniya,VOLT,PEACEKEEPER
6965,7xaniya,VOLT,PEACEKEEPER
6966,7xaniya,VOLT,PEACEKEEPER
6967,7xaniya,VOLT,PEACEKEEPER
6968,FotM_Taylor,R-301,EVA-8 AUTO
6969,FotM_Taylor,R-301,EVA-8 AUTO
6970,FotM_Taylor,R-301,EVA-8 AUTO
6971,FotM_Taylor,R-301,EVA-8 AUTO
6972,FotM_Taylor,R-301,EVA-8 AUTO
6973,FotM_Taylor,R-301,EVA-8 AUTO
6974,FotM_Taylor,R-301,EVA-8 AUTO
6975,FotM_Taylor,R-301,EVA-8 AUTO
6976,FotM_Taylor,R-301,EVA-8 AUTO
6977,FotM_Taylor,R-301,EVA-8 AUTO
6978,FotM_Taylor,R-301,EVA-8 AUTO
6979,FotM_Taylor,R-301,EVA-8 AUTO
6980,FotM_Taylor,R-301,EVA-8 AUTO
6981,FotM_Taylor,R-301,EVA-8 AUTO
6982,NAVI_Kouhia,VOLT,
6984,303_B4mbino,EVA-8 AUTO,FLATLINE
6985,303_B4mbino,EVA-8 AUTO,FLATLINE
6986,303_B4mbino,EVA-8 AUTO,FLATLINE
6987,303_B4mbino,EVA-8 AUTO,FLATLINE
6990,FotM_Taylor,R-301,EVA-8 AUTO
6991,FotM_Taylor,R-301,EVA-8 AUTO
6992,FotM_Taylor,R-301,EVA-8 AUTO
6993,FotM_Taylor,R-301,EVA-8 AUTO
6994,FotM_Taylor,R-301,EVA-8 AUTO
6995,FotM_Taylor,R-301,EVA-8 AUTO
6996,FotM_Taylor,R-301,EVA-8 AUTO
6997,FotM_Taylor,R-301,EVA-8 AUTO
6998,FotM_Taylor,R-301,EVA-8 AUTO
6999,FotM_Taylor,R-301,EVA-8 AUTO
7000,FotM_Taylor,R-301,EVA-8 AUTO
7001,FotM_nothFPS,EVA-8 AUTO,R-301
7002,FotM_nothFPS,EVA-8 AUTO,R-301
7007,FotM_nothFPS,EVA-8 AUTO,R-301
7008,FotM_nothFPS,EVA-8 AUTO,R-301
7009,FotM_Taylor,R-301,EVA-8 AUTO
7010,FotM_Taylor,R-301,EVA-8 AUTO
7011,FotM_Taylor,R-301,EVA-8 AUTO
7012,FotM_Taylor,R-301,EVA-8 AUTO
7013,FotM_Pjeh,FLATLINE,MASTIFF
7014,FotM_Pjeh,FLATLINE,MASTIFF
7023,303_B4mbino,FLATLINE,
7024,303_B4mbino,EVA-8 AUTO,FLATLINE
7025,303_B4mbino,EVA-8 AUTO,FLATLINE
7026,303_B4mbino,EVA-8 AUTO,FLATLINE
7027,303_B4mbino,EVA-8 AUTO,FLATLINE
7029,COOLER_SirDel,FLATLINE,MASTIFF
7030,COOLER_SirDel,FLATLINE,MASTIFF
7031,COOLER_SirDel,FLATLINE,MASTIFF
7032,COOLER_SirDel,FLATLINE,MASTIFF
7033,COOLER_SirDel,FLATLINE,MASTIFF
7035,COOLER_SirDel,FLATLINE,MASTIFF
7036,COOLER_SirDel,FLATLINE,MASTIFF
7037,COOLER_SirDel,FLATLINE,MASTIFF
7038,COOLER_SirDel,FLATLINE,MASTIFF
7039,COOLER_SirDel,FLATLINE,MASTIFF
7044,FotM_nothFPS,EVA-8 AUTO,R-301
7045,FotM_nothFPS,EVA-8 AUTO,R-301
7046,FotM_nothFPS,EVA-8 AUTO,R-301
7047,FotM_nothFPS,EVA-8 AUTO,R-301
7048,FotM_nothFPS,EVA-8 AUTO,R-301
7055,FotM_Taylor,R-301,EVA-8 AUTO
7056,FotM_Taylor,R-301,EVA-8 AUTO
7057,FotM_Taylor,R-301,EVA-8 AUTO
7058,FotM_Taylor,R-301,EVA-8 AUTO
