frame,player name,weapon 1,weapon 2
2306,Alliance_Hakis,FLATLINE,EVA-8 AUTO
2307,Alliance_Hakis,FLATLINE,EVA-8 AUTO
2320,Alliance_Vaifs,FLATLINE,MASTIFF
2322,Alliance_Vaifs,FLATLINE,MASTIFF
2324,Alliance_Vaifs,FLATLINE,MASTIFF
2325,Alliance_Vaifs,FLATLINE,MASTIFF
2326,Alliance_Vaifs,FLATLINE,MASTIFF
2327,Alliance_Vaifs,FLATLINE,MASTIFF
2328,Alliance_Vaifs,FLATLINE,MASTIFF
2329,Alliance_Vaifs,FLATLINE,MASTIFF
2330,Alliance_Vaifs,FLATLINE,MASTIFF
2331,Alliance_Vaifs,FLATLINE,MASTIFF
2332,Alliance_Vaifs,FLATLINE,MASTIFF
2333,Alliance_Vaifs,FLATLINE,MASTIFF
2335,Alliance_Hakis,FLATLINE,EVA-8 AUTO
2336,Alliance_Hakis,FLATLINE,EVA-8 AUTO
2337,Alliance_Hakis,FLATLINE,EVA-8 AUTO
2338,Alliance_Hakis,FLATLINE,EVA-8 AUTO
2339,Alliance_Hakis,FLATLINE,EVA-8 AUTO
2340,Alliance_Hakis,FLATLINE,EVA-8 AUTO
2341,Alliance_Hakis,FLATLINE,EVA-8 AUTO
2342,Alliance_Hakis,FLATLINE,EVA-8 AUTO
2343,Alliance_Hakis,FLATLINE,EVA-8 AUTO
2344,Alliance_Hakis,FLATLINE,EVA-8 AUTO
2345,Alliance_Hakis,FLATLINE,EVA-8 AUTO
2346,Alliance_Hakis,FLATLINE,EVA-8 AUTO
2347,Alliance_Hakis,FLATLINE,EVA-8 AUTO
2348,Alliance_Hakis,FLATLINE,EVA-8 AUTO
2349,Alliance_Hakis,FLATLINE,EVA-8 AUTO
2350,Alliance_Hakis,FLATLINE,EVA-8 AUTO
2351,Alliance_Hakis,FLATLINE,EVA-8 AUTO
2399,NEW_Rogerboger,FLATLINE,EVA-8 AUTO
2400,NEW_Rogerboger,FLATLINE,EVA-8 AUTO
2401,NEW_Rogerboger,FLATLINE,EVA-8 AUTO
2402,NEW_Rogerboger,FLATLINE,EVA-8 AUTO
2403,NEW_Rogerboger,FLATLINE,EVA-8 AUTO
2404,NEW_Rogerboger,FLATLINE,EVA-8 AUTO
2405,NEW_Rogerboger,FLATLINE,EVA-8 AUTO
2406,NEW_Rogerboger,FLATLINE,EVA-8 AUTO
2407,NEW_Rogerboger,FLATLINE,EVA-8 AUTO
2408,NEW_Rogerboger,FLATLINE,EVA-8 AUTO
2409,NEW_Rogerboger,FLATLINE,EVA-8 AUTO
2432,SZ_rpr,SPITFIRE,EVA-8 AUTO
2433,SZ_rpr,SPITFIRE,EVA-8 AUTO
2435,SZ_rpr,SPITFIRE,EVA-8 AUTO
2436,SZ_Taisheen,VOLT,LONGBOW
2437,SZ_Taisheen,VOLT,LONGBOW
2438,SZ_Taisheen,VOLT,LONGBOW
2439,SZ_Taisheen,VOLT,LONGBOW
2440,SZ_Taisheen,VOLT,LONGBOW
2446,SZ_Taisheen,VOLT,LONGBOW
2447,SZ_Taisheen,VOLT,LONGBOW
2448,SZ_Taisheen,VOLT,LONGBOW
2449,SZ_Taisheen,VOLT,LONGBOW
2450,SZ_Taisheen,VOLT,LONGBOW
2451,SZ_Taisheen,VOLT,LONGBOW
2452,SZ_Taisheen,VOLT,LONGBOW
2453,SZ_Taisheen,VOLT,LONGBOW
2454,SZ_Taisheen,VOLT,LONGBOW
2455,SZ_Taisheen,VOLT,LONGBOW
2456,SZ_Taisheen,VOLT,LONGBOW
2462,SZ_rpr,SPITFIRE,EVA-8 AUTO
2463,SZ_rpr,SPITFIRE,EVA-8 AUTO
2464,SZ_rpr,SPITFIRE,EVA-8 AUTO
2465,SZ_rpr,SPITFIRE,EVA-8 AUTO
2488,Alliance_Hakis,FLATLINE,EVA-8 AUTO
2489,Alliance_Hakis,FLATLINE,EVA-8 AUTO
2490,Alliance_Hakis,FLATLINE,EVA-8 AUTO
